Id,ActivityHour,StepTotal
2022484408,4/20/2016 7:00:00 AM,661
2022484408,4/20/2016 8:00:00 AM,1272
2022484408,4/20/2016 9:00:00 AM,4293
2022484408,4/20/2016 10:00:00 AM,172
2022484408,4/20/2016 11:00:00 AM,410
2022484408,4/20/2016 12:00:00 PM,1314
2022484408,4/20/2016 1:00:00 PM,664
2022484408,4/20/2016 2:00:00 PM,1780
2022484408,4/20/2016 3:00:00 PM,924
2022484408,4/20/2016 4:00:00 PM,854
2022484408,4/20/2016 5:00:00 PM,944
2022484408,4/20/2016 6:00:00 PM,541
2022484408,4/20/2016 7:00:00 PM,839
2022484408,4/20/2016 8:00:00 PM,315
2022484408,4/20/2016 9:00:00 PM,0
2022484408,4/20/2016 10:00:00 PM,0
2022484408,4/20/2016 11:00:00 PM,0
2022484408,4/21/2016 12:00:00 AM,0
2022484408,4/21/2016 1:00:00 AM,0
2022484408,4/21/2016 2:00:00 AM,0
2022484408,4/21/2016 3:00:00 AM,0
2022484408,4/21/2016 4:00:00 AM,0
2022484408,4/21/2016 5:00:00 AM,0
2022484408,4/21/2016 6:00:00 AM,0
2022484408,4/21/2016 7:00:00 AM,955
2022484408,4/21/2016 8:00:00 AM,168
2022484408,4/21/2016 9:00:00 AM,481
2022484408,4/21/2016 10:00:00 AM,1272
2022484408,4/21/2016 11:00:00 AM,968
2022484408,4/21/2016 12:00:00 PM,3571
2022484408,4/21/2016 1:00:00 PM,13
2022484408,4/21/2016 2:00:00 PM,1357
2022484408,4/21/2016 3:00:00 PM,1248
2022484408,4/21/2016 4:00:00 PM,506
2022484408,4/21/2016 5:00:00 PM,427
2022484408,4/21/2016 6:00:00 PM,955
2022484408,4/21/2016 7:00:00 PM,370
2022484408,4/21/2016 8:00:00 PM,162
2022484408,4/21/2016 9:00:00 PM,0
2022484408,4/21/2016 10:00:00 PM,0
2022484408,4/21/2016 11:00:00 PM,0
2022484408,4/22/2016 12:00:00 AM,0
2022484408,4/22/2016 1:00:00 AM,0
2022484408,4/22/2016 2:00:00 AM,0
2022484408,4/22/2016 3:00:00 AM,0
2022484408,4/22/2016 4:00:00 AM,0
2022484408,4/22/2016 5:00:00 AM,0
2022484408,4/22/2016 6:00:00 AM,60
2022484408,4/22/2016 7:00:00 AM,715
2022484408,4/22/2016 8:00:00 AM,473
2022484408,4/22/2016 9:00:00 AM,5596
2022484408,4/22/2016 10:00:00 AM,1439
2022484408,4/22/2016 11:00:00 AM,548
2022484408,4/22/2016 12:00:00 PM,735
2022484408,4/22/2016 1:00:00 PM,920
2022484408,4/22/2016 2:00:00 PM,907
2022484408,4/22/2016 3:00:00 PM,333
2022484408,4/22/2016 4:00:00 PM,92
2022484408,4/22/2016 5:00:00 PM,106
2022484408,4/22/2016 6:00:00 PM,296
2022484408,4/22/2016 7:00:00 PM,560
2022484408,4/22/2016 8:00:00 PM,174
2022484408,4/22/2016 9:00:00 PM,0
2022484408,4/22/2016 10:00:00 PM,0
2022484408,4/22/2016 11:00:00 PM,0
2022484408,4/23/2016 12:00:00 AM,0
2022484408,4/23/2016 1:00:00 AM,0
2022484408,4/23/2016 2:00:00 AM,0
2022484408,4/23/2016 3:00:00 AM,0
2022484408,4/23/2016 4:00:00 AM,0
2022484408,4/23/2016 5:00:00 AM,0
2022484408,4/23/2016 6:00:00 AM,0
2022484408,4/23/2016 7:00:00 AM,0
2022484408,4/23/2016 8:00:00 AM,0
2022484408,4/23/2016 9:00:00 AM,0
2022484408,4/23/2016 10:00:00 AM,0
2022484408,4/23/2016 11:00:00 AM,0
2022484408,4/23/2016 12:00:00 PM,289
2022484408,4/23/2016 1:00:00 PM,1008
2022484408,4/23/2016 2:00:00 PM,595
2022484408,4/23/2016 3:00:00 PM,1232
2022484408,4/23/2016 4:00:00 PM,729
2022484408,4/23/2016 5:00:00 PM,459
2022484408,4/23/2016 6:00:00 PM,618
2022484408,4/23/2016 7:00:00 PM,483
2022484408,4/23/2016 8:00:00 PM,267
2022484408,4/23/2016 9:00:00 PM,139
2022484408,4/23/2016 10:00:00 PM,182
2022484408,4/23/2016 11:00:00 PM,0
2022484408,4/24/2016 12:00:00 AM,0
2022484408,4/24/2016 1:00:00 AM,0
2022484408,4/24/2016 2:00:00 AM,0
2022484408,4/24/2016 3:00:00 AM,0
2022484408,4/24/2016 4:00:00 AM,0
2022484408,4/24/2016 5:00:00 AM,0
2022484408,4/24/2016 6:00:00 AM,0
2022484408,4/24/2016 7:00:00 AM,0
2022484408,4/24/2016 8:00:00 AM,3056
2022484408,4/24/2016 9:00:00 AM,3130
2022484408,4/24/2016 10:00:00 AM,496
2022484408,4/24/2016 11:00:00 AM,708
2022484408,4/24/2016 12:00:00 PM,699
2022484408,4/24/2016 1:00:00 PM,1305
2022484408,4/24/2016 2:00:00 PM,519
2022484408,4/24/2016 3:00:00 PM,1963
2022484408,4/24/2016 4:00:00 PM,85
2022484408,4/24/2016 5:00:00 PM,573
2022484408,4/24/2016 6:00:00 PM,947
2022484408,4/24/2016 7:00:00 PM,0
2022484408,4/24/2016 8:00:00 PM,0
2022484408,4/24/2016 9:00:00 PM,0
2022484408,4/24/2016 10:00:00 PM,0
2022484408,4/24/2016 11:00:00 PM,0
2022484408,4/25/2016 12:00:00 AM,0
2022484408,4/25/2016 1:00:00 AM,0
2022484408,4/25/2016 2:00:00 AM,0
2022484408,4/25/2016 3:00:00 AM,0
2022484408,4/25/2016 4:00:00 AM,0
2022484408,4/25/2016 5:00:00 AM,0
2022484408,4/25/2016 6:00:00 AM,0
2022484408,4/25/2016 7:00:00 AM,718
2022484408,4/25/2016 8:00:00 AM,380
2022484408,4/25/2016 9:00:00 AM,5257
2022484408,4/25/2016 10:00:00 AM,289
2022484408,4/25/2016 11:00:00 AM,0
2022484408,4/25/2016 12:00:00 PM,0
2022484408,4/25/2016 1:00:00 PM,157
2022484408,4/25/2016 2:00:00 PM,1507
2022484408,4/25/2016 3:00:00 PM,281
2022484408,4/25/2016 4:00:00 PM,696
2022484408,4/25/2016 5:00:00 PM,645
2022484408,4/25/2016 6:00:00 PM,250
2022484408,4/25/2016 7:00:00 PM,1122
2022484408,4/25/2016 8:00:00 PM,67
2022484408,4/25/2016 9:00:00 PM,0
2022484408,4/25/2016 10:00:00 PM,0
2022484408,4/25/2016 11:00:00 PM,0
2022484408,4/26/2016 12:00:00 AM,0
2022484408,4/26/2016 1:00:00 AM,0
2022484408,4/26/2016 2:00:00 AM,0
2022484408,4/26/2016 3:00:00 AM,0
2022484408,4/26/2016 4:00:00 AM,0
2022484408,4/26/2016 5:00:00 AM,0
2022484408,4/26/2016 6:00:00 AM,0
2022484408,4/26/2016 7:00:00 AM,908
2022484408,4/26/2016 8:00:00 AM,67
2022484408,4/26/2016 9:00:00 AM,977
2022484408,4/26/2016 10:00:00 AM,1967
2022484408,4/26/2016 11:00:00 AM,1005
2022484408,4/26/2016 12:00:00 PM,1040
2022484408,4/26/2016 1:00:00 PM,31
2022484408,4/26/2016 2:00:00 PM,965
2022484408,4/26/2016 3:00:00 PM,1112
2022484408,4/26/2016 4:00:00 PM,675
2022484408,4/26/2016 5:00:00 PM,531
2022484408,4/26/2016 6:00:00 PM,357
2022484408,4/26/2016 7:00:00 PM,425
2022484408,4/26/2016 8:00:00 PM,59
2022484408,4/26/2016 9:00:00 PM,0
2022484408,4/26/2016 10:00:00 PM,0
2022484408,4/26/2016 11:00:00 PM,0
2022484408,4/27/2016 12:00:00 AM,0
2022484408,4/27/2016 1:00:00 AM,0
2022484408,4/27/2016 2:00:00 AM,0
2022484408,4/27/2016 3:00:00 AM,0
2022484408,4/27/2016 4:00:00 AM,0
2022484408,4/27/2016 5:00:00 AM,0
2022484408,4/27/2016 6:00:00 AM,0
2022484408,4/27/2016 7:00:00 AM,0
2022484408,4/27/2016 8:00:00 AM,0
2022484408,4/27/2016 9:00:00 AM,1388
2022484408,4/27/2016 10:00:00 AM,967
2022484408,4/27/2016 11:00:00 AM,149
2022484408,4/27/2016 12:00:00 PM,973
2022484408,4/27/2016 1:00:00 PM,1313
2022484408,4/27/2016 2:00:00 PM,688
2022484408,4/27/2016 3:00:00 PM,303
2022484408,4/27/2016 4:00:00 PM,702
2022484408,4/27/2016 5:00:00 PM,600
2022484408,4/27/2016 6:00:00 PM,2917
2022484408,4/27/2016 7:00:00 PM,159
2022484408,4/27/2016 8:00:00 PM,0
2022484408,4/27/2016 9:00:00 PM,0
2022484408,4/27/2016 10:00:00 PM,0
2022484408,4/27/2016 11:00:00 PM,0
2022484408,4/28/2016 12:00:00 AM,0
2022484408,4/28/2016 1:00:00 AM,0
2022484408,4/28/2016 2:00:00 AM,0
2022484408,4/28/2016 3:00:00 AM,0
2022484408,4/28/2016 4:00:00 AM,0
2022484408,4/28/2016 5:00:00 AM,0
2022484408,4/28/2016 6:00:00 AM,0
2022484408,4/28/2016 7:00:00 AM,368
2022484408,4/28/2016 8:00:00 AM,912
2022484408,4/28/2016 9:00:00 AM,787
2022484408,4/28/2016 10:00:00 AM,1567
2022484408,4/28/2016 11:00:00 AM,858
2022484408,4/28/2016 12:00:00 PM,2735
2022484408,4/28/2016 1:00:00 PM,197
2022484408,4/28/2016 2:00:00 PM,1198
2022484408,4/28/2016 3:00:00 PM,101
2022484408,4/28/2016 4:00:00 PM,487
2022484408,4/28/2016 5:00:00 PM,516
2022484408,4/28/2016 6:00:00 PM,166
2022484408,4/28/2016 7:00:00 PM,64
2022484408,4/28/2016 8:00:00 PM,184
2022484408,4/28/2016 9:00:00 PM,0
2022484408,4/28/2016 10:00:00 PM,0
2022484408,4/28/2016 11:00:00 PM,0
2022484408,4/29/2016 12:00:00 AM,0
2022484408,4/29/2016 1:00:00 AM,0
2022484408,4/29/2016 2:00:00 AM,0
2022484408,4/29/2016 3:00:00 AM,0
2022484408,4/29/2016 4:00:00 AM,0
2022484408,4/29/2016 5:00:00 AM,0
2022484408,4/29/2016 6:00:00 AM,0
2022484408,4/29/2016 7:00:00 AM,0
2022484408,4/29/2016 8:00:00 AM,662
2022484408,4/29/2016 9:00:00 AM,1457
2022484408,4/29/2016 10:00:00 AM,1012
2022484408,4/29/2016 11:00:00 AM,1452
2022484408,4/29/2016 12:00:00 PM,530
2022484408,4/29/2016 1:00:00 PM,1163
2022484408,4/29/2016 2:00:00 PM,1655
2022484408,4/29/2016 3:00:00 PM,175
2022484408,4/29/2016 4:00:00 PM,1035
2022484408,4/29/2016 5:00:00 PM,437
2022484408,4/29/2016 6:00:00 PM,315
2022484408,4/29/2016 7:00:00 PM,352
2022484408,4/29/2016 8:00:00 PM,0
2022484408,4/29/2016 9:00:00 PM,0
2022484408,4/29/2016 10:00:00 PM,0
2022484408,4/29/2016 11:00:00 PM,0
2022484408,4/30/2016 12:00:00 AM,0
2022484408,4/30/2016 1:00:00 AM,0
2022484408,4/30/2016 2:00:00 AM,0
2022484408,4/30/2016 3:00:00 AM,0
2022484408,4/30/2016 4:00:00 AM,0
2022484408,4/30/2016 5:00:00 AM,0
2022484408,4/30/2016 6:00:00 AM,437
2022484408,4/30/2016 7:00:00 AM,347
2022484408,4/30/2016 8:00:00 AM,52
2022484408,4/30/2016 9:00:00 AM,127
2022484408,4/30/2016 10:00:00 AM,2094
2022484408,4/30/2016 11:00:00 AM,1112
2022484408,4/30/2016 12:00:00 PM,1372
2022484408,4/30/2016 1:00:00 PM,2418
2022484408,4/30/2016 2:00:00 PM,1564
2022484408,4/30/2016 3:00:00 PM,2742
2022484408,4/30/2016 4:00:00 PM,3286
2022484408,4/30/2016 5:00:00 PM,1288
2022484408,4/30/2016 6:00:00 PM,869
2022484408,4/30/2016 7:00:00 PM,577
2022484408,4/30/2016 8:00:00 PM,102
2022484408,4/30/2016 9:00:00 PM,0
2022484408,4/30/2016 10:00:00 PM,0
2022484408,4/30/2016 11:00:00 PM,0
2022484408,5/1/2016 12:00:00 AM,0
2022484408,5/1/2016 1:00:00 AM,0
2022484408,5/1/2016 2:00:00 AM,0
2022484408,5/1/2016 3:00:00 AM,0
2022484408,5/1/2016 4:00:00 AM,0
2022484408,5/1/2016 5:00:00 AM,0
2022484408,5/1/2016 6:00:00 AM,660
2022484408,5/1/2016 7:00:00 AM,360
2022484408,5/1/2016 8:00:00 AM,28
2022484408,5/1/2016 9:00:00 AM,305
2022484408,5/1/2016 10:00:00 AM,3757
2022484408,5/1/2016 11:00:00 AM,716
2022484408,5/1/2016 12:00:00 PM,132
2022484408,5/1/2016 1:00:00 PM,61
2022484408,5/1/2016 2:00:00 PM,314
2022484408,5/1/2016 3:00:00 PM,882
2022484408,5/1/2016 4:00:00 PM,555
2022484408,5/1/2016 5:00:00 PM,1088
2022484408,5/1/2016 6:00:00 PM,866
2022484408,5/1/2016 7:00:00 PM,814
2022484408,5/1/2016 8:00:00 PM,0
2022484408,5/1/2016 9:00:00 PM,0
2022484408,5/1/2016 10:00:00 PM,0
2022484408,5/1/2016 11:00:00 PM,0
2022484408,5/2/2016 12:00:00 AM,0
2022484408,5/2/2016 1:00:00 AM,0
2022484408,5/2/2016 2:00:00 AM,0
2022484408,5/2/2016 3:00:00 AM,0
2022484408,5/2/2016 4:00:00 AM,0
2022484408,5/2/2016 5:00:00 AM,0
2022484408,5/2/2016 6:00:00 AM,0
2022484408,5/2/2016 7:00:00 AM,590
2022484408,5/2/2016 8:00:00 AM,385
2022484408,5/2/2016 9:00:00 AM,1116
2022484408,5/2/2016 10:00:00 AM,737
2022484408,5/2/2016 11:00:00 AM,153
2022484408,5/2/2016 12:00:00 PM,805
2022484408,5/2/2016 1:00:00 PM,610
2022484408,5/2/2016 2:00:00 PM,4178
2022484408,5/2/2016 3:00:00 PM,255
2022484408,5/2/2016 4:00:00 PM,864
2022484408,5/2/2016 5:00:00 PM,182
2022484408,5/2/2016 6:00:00 PM,271
2022484408,5/2/2016 7:00:00 PM,233
2022484408,5/2/2016 8:00:00 PM,0
2022484408,5/2/2016 9:00:00 PM,0
2022484408,5/2/2016 10:00:00 PM,0
2022484408,5/2/2016 11:00:00 PM,0
2022484408,5/3/2016 12:00:00 AM,0
2022484408,5/3/2016 1:00:00 AM,0
2022484408,5/3/2016 2:00:00 AM,0
2022484408,5/3/2016 3:00:00 AM,0
2022484408,5/3/2016 4:00:00 AM,0
2022484408,5/3/2016 5:00:00 AM,0
2022484408,5/3/2016 6:00:00 AM,0
2022484408,5/3/2016 7:00:00 AM,218
2022484408,5/3/2016 8:00:00 AM,442
2022484408,5/3/2016 9:00:00 AM,412
2022484408,5/3/2016 10:00:00 AM,2451
2022484408,5/3/2016 11:00:00 AM,526
2022484408,5/3/2016 12:00:00 PM,287
2022484408,5/3/2016 1:00:00 PM,337
2022484408,5/3/2016 2:00:00 PM,2179
2022484408,5/3/2016 3:00:00 PM,495
2022484408,5/3/2016 4:00:00 PM,3398
2022484408,5/3/2016 5:00:00 PM,557
2022484408,5/3/2016 6:00:00 PM,105
2022484408,5/3/2016 7:00:00 PM,211
2022484408,5/3/2016 8:00:00 PM,497
2022484408,5/3/2016 9:00:00 PM,68
2022484408,5/3/2016 10:00:00 PM,0
2022484408,5/3/2016 11:00:00 PM,0
2022484408,5/4/2016 12:00:00 AM,0
2022484408,5/4/2016 1:00:00 AM,0
2022484408,5/4/2016 2:00:00 AM,0
2022484408,5/4/2016 3:00:00 AM,0
2022484408,5/4/2016 4:00:00 AM,0
2022484408,5/4/2016 5:00:00 AM,0
2022484408,5/4/2016 6:00:00 AM,112
2022484408,5/4/2016 7:00:00 AM,719
2022484408,5/4/2016 8:00:00 AM,385
2022484408,5/4/2016 9:00:00 AM,1634
2022484408,5/4/2016 10:00:00 AM,944
2022484408,5/4/2016 11:00:00 AM,602
2022484408,5/4/2016 12:00:00 PM,499
2022484408,5/4/2016 1:00:00 PM,683
2022484408,5/4/2016 2:00:00 PM,3647
2022484408,5/4/2016 3:00:00 PM,175
2022484408,5/4/2016 4:00:00 PM,701
2022484408,5/4/2016 5:00:00 PM,214
2022484408,5/4/2016 6:00:00 PM,698
2022484408,5/4/2016 7:00:00 PM,630
2022484408,5/4/2016 8:00:00 PM,125
2022484408,5/4/2016 9:00:00 PM,0
2022484408,5/4/2016 10:00:00 PM,0
2022484408,5/4/2016 11:00:00 PM,0
2022484408,5/5/2016 12:00:00 AM,0
2022484408,5/5/2016 1:00:00 AM,0
2022484408,5/5/2016 2:00:00 AM,0
2022484408,5/5/2016 3:00:00 AM,0
2022484408,5/5/2016 4:00:00 AM,0
2022484408,5/5/2016 5:00:00 AM,0
2022484408,5/5/2016 6:00:00 AM,0
2022484408,5/5/2016 7:00:00 AM,0
2022484408,5/5/2016 8:00:00 AM,309
2022484408,5/5/2016 9:00:00 AM,2327
2022484408,5/5/2016 10:00:00 AM,1305
2022484408,5/5/2016 11:00:00 AM,666
2022484408,5/5/2016 12:00:00 PM,255
2022484408,5/5/2016 1:00:00 PM,190
2022484408,5/5/2016 2:00:00 PM,1723
2022484408,5/5/2016 3:00:00 PM,2384
2022484408,5/5/2016 4:00:00 PM,1175
2022484408,5/5/2016 5:00:00 PM,414
2022484408,5/5/2016 6:00:00 PM,375
2022484408,5/5/2016 7:00:00 PM,322
2022484408,5/5/2016 8:00:00 PM,450
2022484408,5/5/2016 9:00:00 PM,0
2022484408,5/5/2016 10:00:00 PM,0
2022484408,5/5/2016 11:00:00 PM,0
2022484408,5/6/2016 12:00:00 AM,0
2022484408,5/6/2016 1:00:00 AM,0
2022484408,5/6/2016 2:00:00 AM,0
2022484408,5/6/2016 3:00:00 AM,0
2022484408,5/6/2016 4:00:00 AM,0
2022484408,5/6/2016 5:00:00 AM,0
2022484408,5/6/2016 6:00:00 AM,0
2022484408,5/6/2016 7:00:00 AM,0
2022484408,5/6/2016 8:00:00 AM,0
2022484408,5/6/2016 9:00:00 AM,809
2022484408,5/6/2016 10:00:00 AM,1107
2022484408,5/6/2016 11:00:00 AM,1025
2022484408,5/6/2016 12:00:00 PM,226
2022484408,5/6/2016 1:00:00 PM,455
2022484408,5/6/2016 2:00:00 PM,4084
2022484408,5/6/2016 3:00:00 PM,487
2022484408,5/6/2016 4:00:00 PM,445
2022484408,5/6/2016 5:00:00 PM,374
2022484408,5/6/2016 6:00:00 PM,355
2022484408,5/6/2016 7:00:00 PM,271
2022484408,5/6/2016 8:00:00 PM,164
2022484408,5/6/2016 9:00:00 PM,425
2022484408,5/6/2016 10:00:00 PM,0
2022484408,5/6/2016 11:00:00 PM,0
2022484408,5/7/2016 12:00:00 AM,0
2022484408,5/7/2016 1:00:00 AM,0
2022484408,5/7/2016 2:00:00 AM,0
2022484408,5/7/2016 3:00:00 AM,0
2022484408,5/7/2016 4:00:00 AM,0
2022484408,5/7/2016 5:00:00 AM,0
2022484408,5/7/2016 6:00:00 AM,0
2022484408,5/7/2016 7:00:00 AM,0
2022484408,5/7/2016 8:00:00 AM,7
2022484408,5/7/2016 9:00:00 AM,1132
2022484408,5/7/2016 10:00:00 AM,2617
2022484408,5/7/2016 11:00:00 AM,873
2022484408,5/7/2016 12:00:00 PM,412
2022484408,5/7/2016 1:00:00 PM,545
2022484408,5/7/2016 2:00:00 PM,0
2022484408,5/7/2016 3:00:00 PM,0
2022484408,5/7/2016 4:00:00 PM,0
2022484408,5/7/2016 5:00:00 PM,0
2022484408,5/7/2016 6:00:00 PM,0
2022484408,5/7/2016 7:00:00 PM,740
2022484408,5/7/2016 8:00:00 PM,382
2022484408,5/7/2016 9:00:00 PM,0
2022484408,5/7/2016 10:00:00 PM,0
2022484408,5/7/2016 11:00:00 PM,0
2022484408,5/8/2016 12:00:00 AM,0
2022484408,5/8/2016 1:00:00 AM,0
2022484408,5/8/2016 2:00:00 AM,0
2022484408,5/8/2016 3:00:00 AM,0
2022484408,5/8/2016 4:00:00 AM,0
2022484408,5/8/2016 5:00:00 AM,0
2022484408,5/8/2016 6:00:00 AM,0
2022484408,5/8/2016 7:00:00 AM,0
2022484408,5/8/2016 8:00:00 AM,14
2022484408,5/8/2016 9:00:00 AM,187
2022484408,5/8/2016 10:00:00 AM,729
2022484408,5/8/2016 11:00:00 AM,1127
2022484408,5/8/2016 12:00:00 PM,584
2022484408,5/8/2016 1:00:00 PM,457
2022484408,5/8/2016 2:00:00 PM,194
2022484408,5/8/2016 3:00:00 PM,0
2022484408,5/8/2016 4:00:00 PM,0
2022484408,5/8/2016 5:00:00 PM,0
2022484408,5/8/2016 6:00:00 PM,0
2022484408,5/8/2016 7:00:00 PM,0
2022484408,5/8/2016 8:00:00 PM,0
2022484408,5/8/2016 9:00:00 PM,0
2022484408,5/8/2016 10:00:00 PM,0
2022484408,5/8/2016 11:00:00 PM,0
2022484408,5/9/2016 12:00:00 AM,0
2022484408,5/9/2016 1:00:00 AM,0
2022484408,5/9/2016 2:00:00 AM,0
2022484408,5/9/2016 3:00:00 AM,0
2022484408,5/9/2016 4:00:00 AM,0
2022484408,5/9/2016 5:00:00 AM,0
2022484408,5/9/2016 6:00:00 AM,250
2022484408,5/9/2016 7:00:00 AM,661
2022484408,5/9/2016 8:00:00 AM,1225
2022484408,5/9/2016 9:00:00 AM,1516
2022484408,5/9/2016 10:00:00 AM,2174
2022484408,5/9/2016 11:00:00 AM,164
2022484408,5/9/2016 12:00:00 PM,325
2022484408,5/9/2016 1:00:00 PM,165
2022484408,5/9/2016 2:00:00 PM,3804
2022484408,5/9/2016 3:00:00 PM,946
2022484408,5/9/2016 4:00:00 PM,595
2022484408,5/9/2016 5:00:00 PM,564
2022484408,5/9/2016 6:00:00 PM,436
2022484408,5/9/2016 7:00:00 PM,343
2022484408,5/9/2016 8:00:00 PM,211
2022484408,5/9/2016 9:00:00 PM,0
2022484408,5/9/2016 10:00:00 PM,0
2022484408,5/9/2016 11:00:00 PM,0
2022484408,5/10/2016 12:00:00 AM,0
2022484408,5/10/2016 1:00:00 AM,0
2022484408,5/10/2016 2:00:00 AM,0
2022484408,5/10/2016 3:00:00 AM,0
2022484408,5/10/2016 4:00:00 AM,0
2022484408,5/10/2016 5:00:00 AM,0
2022484408,5/10/2016 6:00:00 AM,0
2022484408,5/10/2016 7:00:00 AM,0
2022484408,5/10/2016 8:00:00 AM,163
2022484408,5/10/2016 9:00:00 AM,522
2022484408,5/10/2016 10:00:00 AM,1910
2022484408,5/10/2016 11:00:00 AM,1536
2022484408,5/10/2016 12:00:00 PM,589
2022484408,5/10/2016 1:00:00 PM,1164
2022484408,5/10/2016 2:00:00 PM,3553
2022484408,5/10/2016 3:00:00 PM,699
2022484408,5/10/2016 4:00:00 PM,386
2022484408,5/10/2016 5:00:00 PM,1264
2022484408,5/10/2016 6:00:00 PM,424
2022484408,5/10/2016 7:00:00 PM,588
2022484408,5/10/2016 8:00:00 PM,0
2022484408,5/10/2016 9:00:00 PM,0
2022484408,5/10/2016 10:00:00 PM,0
2022484408,5/10/2016 11:00:00 PM,0
2022484408,5/11/2016 12:00:00 AM,0
2022484408,5/11/2016 1:00:00 AM,0
2022484408,5/11/2016 2:00:00 AM,0
2022484408,5/11/2016 3:00:00 AM,0
2022484408,5/11/2016 4:00:00 AM,0
2022484408,5/11/2016 5:00:00 AM,0
2022484408,5/11/2016 6:00:00 AM,0
2022484408,5/11/2016 7:00:00 AM,0
2022484408,5/11/2016 8:00:00 AM,0
2022484408,5/11/2016 9:00:00 AM,38
2022484408,5/11/2016 10:00:00 AM,329
2022484408,5/11/2016 11:00:00 AM,4838
2022484408,5/11/2016 12:00:00 PM,607
2022484408,5/11/2016 1:00:00 PM,225
2022484408,5/11/2016 2:00:00 PM,3294
2022484408,5/11/2016 3:00:00 PM,698
2022484408,5/11/2016 4:00:00 PM,1116
2022484408,5/11/2016 5:00:00 PM,1045
2022484408,5/11/2016 6:00:00 PM,673
2022484408,5/11/2016 7:00:00 PM,409
2022484408,5/11/2016 8:00:00 PM,0
2022484408,5/11/2016 9:00:00 PM,0
2022484408,5/11/2016 10:00:00 PM,0
2022484408,5/11/2016 11:00:00 PM,0
2022484408,5/12/2016 12:00:00 AM,0
2022484408,5/12/2016 1:00:00 AM,0
2022484408,5/12/2016 2:00:00 AM,0
2022484408,5/12/2016 3:00:00 AM,0
2022484408,5/12/2016 4:00:00 AM,0
2022484408,5/12/2016 5:00:00 AM,0
2022484408,5/12/2016 6:00:00 AM,0
2022484408,5/12/2016 7:00:00 AM,490
2022484408,5/12/2016 8:00:00 AM,418
2022484408,5/12/2016 9:00:00 AM,812
2022484408,5/12/2016 10:00:00 AM,2689
2022484408,5/12/2016 11:00:00 AM,378
2022484408,5/12/2016 12:00:00 PM,507
2022484408,5/12/2016 1:00:00 PM,997
2022484408,5/12/2016 2:00:00 PM,1383
2022484408,5/12/2016 3:00:00 PM,665
2026352035,4/12/2016 12:00:00 AM,29
2026352035,4/12/2016 1:00:00 AM,0
2026352035,4/12/2016 2:00:00 AM,0
2026352035,4/12/2016 3:00:00 AM,0
2026352035,4/12/2016 4:00:00 AM,0
2026352035,4/12/2016 5:00:00 AM,0
2026352035,4/12/2016 6:00:00 AM,319
2026352035,4/12/2016 7:00:00 AM,225
2026352035,4/12/2016 8:00:00 AM,154
2026352035,4/12/2016 9:00:00 AM,230
2026352035,4/12/2016 10:00:00 AM,73
2026352035,4/12/2016 11:00:00 AM,1174
2026352035,4/12/2016 12:00:00 PM,977
2026352035,4/12/2016 1:00:00 PM,38
2026352035,4/12/2016 2:00:00 PM,27
2026352035,4/12/2016 3:00:00 PM,231
2026352035,4/12/2016 4:00:00 PM,20
2026352035,4/12/2016 5:00:00 PM,288
2026352035,4/12/2016 6:00:00 PM,242
2026352035,4/12/2016 7:00:00 PM,144
2026352035,4/12/2016 8:00:00 PM,237
2026352035,4/12/2016 9:00:00 PM,0
2026352035,4/12/2016 10:00:00 PM,0
2026352035,4/12/2016 11:00:00 PM,6
2026352035,4/13/2016 12:00:00 AM,0
2026352035,4/13/2016 1:00:00 AM,12
2026352035,4/13/2016 2:00:00 AM,0
2026352035,4/13/2016 3:00:00 AM,6
2026352035,4/13/2016 4:00:00 AM,0
2026352035,4/13/2016 5:00:00 AM,8
2026352035,4/13/2016 6:00:00 AM,355
2026352035,4/13/2016 7:00:00 AM,319
2026352035,4/13/2016 8:00:00 AM,160
2026352035,4/13/2016 9:00:00 AM,302
2026352035,4/13/2016 10:00:00 AM,14
2026352035,4/13/2016 11:00:00 AM,178
2026352035,4/13/2016 12:00:00 PM,185
2026352035,4/13/2016 1:00:00 PM,93
2026352035,4/13/2016 2:00:00 PM,125
2026352035,4/13/2016 3:00:00 PM,861
2026352035,4/13/2016 4:00:00 PM,531
2026352035,4/13/2016 5:00:00 PM,585
2026352035,4/13/2016 6:00:00 PM,48
2026352035,4/13/2016 7:00:00 PM,507
2026352035,4/13/2016 8:00:00 PM,431
2026352035,4/13/2016 9:00:00 PM,247
2026352035,4/13/2016 10:00:00 PM,26
2026352035,4/13/2016 11:00:00 PM,0
2026352035,4/14/2016 12:00:00 AM,0
2026352035,4/14/2016 1:00:00 AM,0
2026352035,4/14/2016 2:00:00 AM,0
2026352035,4/14/2016 3:00:00 AM,0
2026352035,4/14/2016 4:00:00 AM,0
2026352035,4/14/2016 5:00:00 AM,0
2026352035,4/14/2016 6:00:00 AM,290
2026352035,4/14/2016 7:00:00 AM,717
2026352035,4/14/2016 8:00:00 AM,268
2026352035,4/14/2016 9:00:00 AM,48
2026352035,4/14/2016 10:00:00 AM,36
2026352035,4/14/2016 11:00:00 AM,135
2026352035,4/14/2016 12:00:00 PM,106
2026352035,4/14/2016 1:00:00 PM,74
2026352035,4/14/2016 2:00:00 PM,235
2026352035,4/14/2016 3:00:00 PM,91
2026352035,4/14/2016 4:00:00 PM,104
2026352035,4/14/2016 5:00:00 PM,426
2026352035,4/14/2016 6:00:00 PM,282
